"Bug ID","Product","Component","Assignee","Status","Severity","Resolution","Summary","Changed","Alias","Assignee Real Name","Blocks","Depends on","Hardware","Keywords","Last Visit","Number of Comments","Opened","OS","Personal Tags","Priority","Reporter","Reporter Real Name","Summary","Target Milestone","URL","Version","Votes"
42448,"POI","HSSF","dev","RESOLVED","normal","FIXED","Can't parse SUMPRODUCT(A!C7:A!C67, B8:B68) / B69","2008-05-17 06:05:50",,"POI Developers List",,,"PC",,,2,"2007-05-17 13:20:07","Windows XP",,"P2","bob.wilber",,"Can't parse SUMPRODUCT(A!C7:A!C67, B8:B68) / B69"," ---",,"2.5-FINAL",0
42464,"POI","HSSF","dev","RESOLVED","normal","FIXED","Parsing spreadsheet results in ""Expected ExpPtg to be converted from Shared to Non-Shared Formula""","2008-01-08 15:02:51",,"POI Developers List",,,"Other",,,7,"2007-05-20 14:00:35","other",,"P2","david.karr","David Karr","Parsing spreadsheet results in ""Expected ExpPtg to be converted from Shared to Non-Shared Formula"""," ---",,"3.0-dev",0
42564,"POI","HSSF","dev","RESOLVED","normal","FIXED","org.apache.poi.hssf.record.RecordFormatException: Unable to construct record instance","2014-08-26 17:00:47",,"POI Developers List",,,"Macintosh",,,24,"2007-06-01 07:17:37","Mac OS X 10.4",,"P2","m.breier","Marcus Breier","org.apache.poi.hssf.record.RecordFormatException: Unable to construct record instance"," ---",,"3.0-FINAL",2
42570,"POI","HSSF","dev","RESOLVED","normal","FIXED","NullPointerException in HSSFWorkbook.convertLabelRecords","2009-01-29 16:24:39",,"POI Developers List",,,"Other",,,5,"2007-06-03 01:37:40","other",,"P2","youval_b","Youval","NullPointerException in HSSFWorkbook.convertLabelRecords"," ---",,"3.0-FINAL",1
42618,"POI","HSSF","dev","RESOLVED","blocker","FIXED","Problem reading excel cell formula","2008-05-01 14:27:02",,"POI Developers List",,,"All",,,6,"2007-06-08 08:03:52","Windows XP",,"P2","nshashank1982",,"Problem reading excel cell formula"," ---",,"unspecified",0
42652,"POI","HSSF","dev","RESOLVED","normal","WONTFIX","HSSF cannot read excel file, Record size problems","2008-05-10 18:05:44",,"POI Developers List",,,"Other",,,4,"2007-06-13 04:49:08","other",,"P2","rsc","Rainer Schwarze","HSSF cannot read excel file, Record size problems"," ---",,"unspecified",0
42756,"POI","HSSF","dev","RESOLVED","normal","LATER","Read support patch for Poi-Ruby","2013-08-04 19:59:54",,"POI Developers List",,,"Other",,,5,"2007-06-27 12:31:22","other",,"P2","adam","Adam Lebsack","Read support patch for Poi-Ruby"," ---",,"unspecified",0
42794,"POI","HSSF","dev","RESOLVED","normal","FIXED","[PATCH] HSSF cannot read XLS files created by Microsoft Access","2007-11-12 13:53:10",,"POI Developers List",,,"Other",,,9,"2007-07-02 07:16:18","other",,"P2","richard.evans","Richard Evans","[PATCH] HSSF cannot read XLS files created by Microsoft Access"," ---",,"3.0-FINAL",0
42844,"POI","HSSF","dev","RESOLVED","normal","FIXED","ContinueRecord incorrectly handled in HSSFEventFactory.processEvents","2008-04-27 11:03:51",,"POI Developers List",,,"Macintosh",,,10,"2007-07-09 14:09:34","Linux",,"P2","daniel_asfbugzilla","Daniel Stephens","ContinueRecord incorrectly handled in HSSFEventFactory.processEvents"," ---",,"3.0-FINAL",0
42920,"POI","HSSF","dev","RESOLVED","major","WORKSFORME","Excel Comments","2008-01-08 09:32:42",,"POI Developers List",,,"PC",,,3,"2007-07-17 08:20:26","Windows XP",,"P2","eh","Eileen Hurley","Excel Comments"," ---",,"3.0-FINAL",0
42941,"POI","HSSF","dev","RESOLVED","blocker","INVALID","java.io.IOException: block[ 0 ] already removed","2007-07-20 04:54:11",,"POI Developers List",,,"All",,,2,"2007-07-20 02:25:20","All",,"P2","sean.oreilly","Sean","java.io.IOException: block[ 0 ] already removed"," ---",,"3.0-FINAL",0
42949,"POI","HSSF","dev","RESOLVED","normal","DUPLICATE","DrawingRecord is missing a clone method...","2008-01-09 03:06:38",,"POI Developers List",,,"Other",,,2,"2007-07-21 06:51:00","other",,"P2","fassev","Peter Fassev","DrawingRecord is missing a clone method..."," ---",,"unspecified",0
42974,"POI","HSSF","dev","RESOLVED","normal","INVALID","HSSFSheet.protectSheet() method missing in 3.0.1 FINAL JAR","2007-07-26 03:34:33",,"POI Developers List",,,"All",,,2,"2007-07-25 13:53:50","Windows XP",,"P2","vscarpenter","Vinny Carpenter","HSSFSheet.protectSheet() method missing in 3.0.1 FINAL JAR"," ---",,"unspecified",0
43015,"POI","HSSF","dev","RESOLVED","major","DUPLICATE","HSSFRow.getLastCellNum() works incorrectly.","2008-05-05 07:49:49",,"POI Developers List",,,"All",,,3,"2007-08-02 04:34:49","All",,"P2","Bina","Bina Prieto","HSSFRow.getLastCellNum() works incorrectly."," ---",,"3.0-FINAL",0
43055,"POI","HSSF","dev","RESOLVED","normal","FIXED","Saving Excel sheet generated by Crystal Reports","2007-08-23 10:40:46",,"POI Developers List",,,"PC",,,2,"2007-08-07 11:16:54","Windows XP",,"P2","P.Titera","Petr Titera","Saving Excel sheet generated by Crystal Reports"," ---",,"3.0-FINAL",0
43058,"POI","HSSF","dev","RESOLVED","normal","FIXED","Outlines in excel sheets","2008-01-09 05:39:12",,"POI Developers List",,,"Other",,,4,"2007-08-08 04:42:47","Windows XP",,"P2","P.Titera","Petr Titera","Outlines in excel sheets"," ---",,"3.0-FINAL",0
43059,"POI","HSSF","dev","RESOLVED","normal","DUPLICATE","Outlines in excel sheets","2007-08-08 05:01:24",,"POI Developers List",,,"Other",,,2,"2007-08-08 05:00:08","Windows XP",,"P2","P.Titera","Petr Titera","Outlines in excel sheets"," ---",,"3.0-FINAL",0
43071,"POI","HSSF","dev","RESOLVED","critical","FIXED","Read/write problems on Excel files containing charts","2008-12-29 23:29:56",,"POI Developers List",,,"PC",,,8,"2007-08-09 05:31:35","Windows XP",,"P2","zwick","Tanja Zwick","Read/write problems on Excel files containing charts"," ---",,"3.0-FINAL",4
43073,"POI","HSSF","dev","RESOLVED","normal","FIXED","Exception when modifying font in a EscherGraphics2d","2007-08-09 07:28:26",,"POI Developers List",,,"PC",,,2,"2007-08-09 06:46:00","Linux",,"P2","david.bourgais","David","Exception when modifying font in a EscherGraphics2d"," ---",,"3.0-FINAL",0
43074,"POI","HSSF","dev","RESOLVED","normal","FIXED","HSSFSheet.getColumnWidth() works incorrectly.","2008-04-02 03:24:44",,"POI Developers List",,,"All",,,1,"2007-08-09 07:35:23","All",,"P2","Bina","Bina Prieto","HSSFSheet.getColumnWidth() works incorrectly."," ---",,"3.0-FINAL",1
43088,"POI","HSSF","dev","RESOLVED","normal","FIXED","Excel file can't be loaded if comments exceed a size of 4111 characters","2007-08-26 08:08:50",,"POI Developers List",,,"PC",,,4,"2007-08-10 08:28:22","Windows XP",,"P2","jan.dostert","Jan Dostert","Excel file can't be loaded if comments exceed a size of 4111 characters"," ---",,"3.0-FINAL",0
43090,"POI","HSSF","dev","RESOLVED","normal","FIXED","autoSizeColumn can calculate negative sizes for the column width due to a cast from integer to short","2007-08-10 10:35:24",,"POI Developers List",,,"PC",,,2,"2007-08-10 09:21:46","Windows XP",,"P2","jan.dostert","Jan Dostert","autoSizeColumn can calculate negative sizes for the column width due to a cast from integer to short"," ---",,"3.0-FINAL",0
43091,"POI","HSSF","dev","RESOLVED","major","WORKSFORME","Applying a font to a HSSFRichTextString can lead to that the file can't be loaded by Excel any more","2015-05-01 21:03:46",,"POI Developers List",,,"PC",,,6,"2007-08-11 06:33:53","Windows XP",,"P2","jan.dostert","Jan Dostert","Applying a font to a HSSFRichTextString can lead to that the file can't be loaded by Excel any more"," ---",,"3.0-FINAL",0
43093,"POI","HSSF","dev","RESOLVED","major","FIXED","Area3DEval in formulas always refers to current sheet","2007-08-15 06:58:16",,"POI Developers List",,,"All","PatchAvailable",,4,"2007-08-11 11:51:59","All",,"P2","apache",,"Area3DEval in formulas always refers to current sheet"," ---",,"3.0-FINAL",0
43108,"POI","HSSF","dev","RESOLVED","normal","FIXED","[PATCH] catching system properties accesses that may throw security exceptions","2009-02-18 10:26:54",,"POI Developers List",,,"Other",,,4,"2007-08-13 06:14:11","other",,"P2","me","Daniel White","[PATCH] catching system properties accesses that may throw security exceptions"," ---",,"3.0-dev",0
43116,"POI","HSSF","dev","RESOLVED","blocker","FIXED","[PATCH] NegativeArraySizeException parsing xls file containing OLE objects","2007-08-15 07:40:04",,"POI Developers List",,,"Other","PatchAvailable",,5,"2007-08-13 22:50:47","other",,"P2","trejkaz","Trejkaz (pen name)","[PATCH] NegativeArraySizeException parsing xls file containing OLE objects"," ---",,"3.0-FINAL",0
43125,"POI","HSSF","dev","RESOLVED","enhancement","WONTFIX","[PATCH] Support for non-bitmap pictures in HSSFWorkbook.getAllPictures()","2017-02-18 17:59:31",,"POI Developers List",,,"Other","PatchAvailable",,10,"2007-08-14 18:40:31","other",,"P2","trejkaz","Trejkaz (pen name)","[PATCH] Support for non-bitmap pictures in HSSFWorkbook.getAllPictures()"," ---",,"3.0-FINAL",0
43199,"POI","HSSF","dev","RESOLVED","normal","FIXED","[PATCH] Year() and Month() not implemented","2007-08-23 09:33:46",,"POI Developers List",,,"HP",,,3,"2007-08-23 08:52:11","Windows XP",,"P2","g.kickinger","Guenter Kickinger","[PATCH] Year() and Month() not implemented"," ---",,"unspecified",0
43222,"POI","HSSF","dev","RESOLVED","enhancement","FIXED","[PATCH] Support for getting OLE objects from HSSFWorkbook","2008-01-24 23:11:21",,"POI Developers List",,,"Other","PatchAvailable",,7,"2007-08-27 21:08:52","other",,"P2","trejkaz","Trejkaz (pen name)","[PATCH] Support for getting OLE objects from HSSFWorkbook"," ---",,"3.0-dev",0
43299,"POI","HSSF","dev","RESOLVED","normal","INVALID","Unable to construct record instance","2009-02-18 12:04:50",,"POI Developers List",,,"Other","JDK1.4",,3,"2007-09-03 19:50:50","Windows XP",,"P2","fastrunner1","Huang Weiping","Unable to construct record instance"," ---",,"3.0-dev",0
43354,"POI","HSSF","dev","RESOLVED","major","FIXED","Optional function arguments problems.","2008-10-06 12:21:35",,"POI Developers List",,,"Other",,,4,"2007-09-11 09:15:01","Windows XP",,"P2","pkrupets","Pavel Krupets","Optional function arguments problems."," ---",,"unspecified",0
43408,"POI","HSSF","dev","RESOLVED","normal","DUPLICATE","org.apache.poi.hssf.record.RecordFormatException at BOF record","2007-11-12 13:53:10",,"POI Developers List",,,"Other",,,4,"2007-09-17 08:18:51","Windows 2000",,"P2","easy","Tomas Vehovsky","org.apache.poi.hssf.record.RecordFormatException at BOF record"," ---",,"3.0-FINAL",0
43410,"POI","HSSF","dev","RESOLVED","normal","FIXED","Formulas parsing issues...","2007-09-18 04:59:21",,"POI Developers List",,,"Other",,,8,"2007-09-17 09:23:10","other",,"P2","pkrupets","Pavel Krupets","Formulas parsing issues..."," ---",,"3.0-dev",0
43434,"POI","HSSF","dev","RESOLVED","major","WONTFIX","shiftRows method does not update cell references in Named ranges","2008-01-08 09:52:29",,"POI Developers List",,,"PC",,,7,"2007-09-20 04:08:13","Windows XP",,"P2","kuaw26","Alexey Kuznetsov","shiftRows method does not update cell references in Named ranges"," ---",,"3.0-FINAL",0
43476,"POI","HSSF","dev","RESOLVED","normal","LATER","Formulas circular dependencies","2008-01-08 10:39:58",,"POI Developers List",,,"Other",,,4,"2007-09-25 13:18:20","other",,"P2","pkrupets","Pavel Krupets","Formulas circular dependencies"," ---",,"3.0-dev",0
43489,"POI","HSSF","dev","RESOLVED","normal","FIXED","Fix for TestHSSFDateUtil","2007-09-26 10:47:05",,"POI Developers List",,,"Other",,,3,"2007-09-26 08:46:49","other",,"P2","pkrupets","Pavel Krupets","Fix for TestHSSFDateUtil"," ---",,"3.0-dev",0
43493,"POI","HSSF","dev","RESOLVED","major","WONTFIX","RecordFormatException: On HSSFWorkbookFile Creation","2008-01-08 11:04:39",,"POI Developers List",,,"Other",,,3,"2007-09-26 10:53:40","Windows Server 2003",,"P2","scottr","Scott Rosenbaum","RecordFormatException: On HSSFWorkbookFile Creation"," ---",,"3.0-FINAL",0
43496,"POI","HSSF","dev","RESOLVED","normal","FIXED","Invalid number of parameters specified for FALSE and TRUE functions","2007-09-27 06:42:54",,"POI Developers List",,,"Other",,,3,"2007-09-26 18:16:27","other",,"P2","pkrupets","Pavel Krupets","Invalid number of parameters specified for FALSE and TRUE functions"," ---",,"3.0-dev",0
43510,"POI","HSSF","dev","RESOLVED","normal","FIXED","Add support for named ranges in formulas","2008-01-08 07:10:47",,"POI Developers List",,,"Other",,,3,"2007-09-28 13:38:21","other",,"P2","orr","Orr Bernstein","Add support for named ranges in formulas"," ---",,"3.0-dev",0
43551,"POI","HSSF","dev","RESOLVED","major","FIXED","[PATCH] Fixes bug when writing dates to excel files w/ 1904 date windowing","2007-12-04 09:07:15",,"POI Developers List",,,"All","PatchAvailable",,20,"2007-10-04 07:03:32","All",,"P2","ajacoby","Alex Jacoby","[PATCH] Fixes bug when writing dates to excel files w/ 1904 date windowing"," ---",,"3.0-dev",0
43615,"POI","HSSF","dev","RESOLVED","normal","WORKSFORME","Lose Default Styles for Columns after Clone","2014-07-28 20:28:57",,"POI Developers List",,,"Other",,,2,"2007-10-12 09:38:25","All",,"P2","bstox","Bob Stox","Lose Default Styles for Columns after Clone"," ---",,"3.0-FINAL",0
43623,"POI","HSSF","dev","RESOLVED","blocker","FIXED","vector row unsupported","2008-08-31 09:41:06",,"POI Developers List",,,"PC",,,8,"2007-10-15 03:58:46","Windows XP",,"P2","michal.jacykiewicz","Michal Jacykiewicz","vector row unsupported"," ---",,"3.0-FINAL",0
43648,"POI","HSSF","dev","RESOLVED","normal","FIXED","Wrong signedness for IntPtg","2007-11-12 04:48:36",,"POI Developers List",,,"Other",,,2,"2007-10-18 03:33:27","other",,"P2","ce","Christian Eckerle","Wrong signedness for IntPtg"," ---",,"3.0-dev",0
43693,"POI","HSSF","dev","RESOLVED","normal","WONTFIX","setLandscape(true) has no effect on a loaded sheet.","2015-05-01 19:55:10",,"POI Developers List",,,"PC",,,9,"2007-10-24 09:25:14","Windows 2000",,"P2","andreas.kramer","Andreas Kramer","setLandscape(true) has no effect on a loaded sheet."," ---",,"3.0-FINAL",4
43751,"POI","HSSF","dev","RESOLVED","normal","FIXED","The HSSFSheet.autoSizeColumn method doesn't handle rotated text well and truncates long decimal values","2007-11-03 12:39:57",,"POI Developers List",,,"PC",,,7,"2007-10-31 07:51:41","Windows XP",,"P2","kanobe","Jeff Williams","The HSSFSheet.autoSizeColumn method doesn't handle rotated text well and truncates long decimal values"," ---",,"3.0-FINAL",0
43807,"POI","HSSF","dev","RESOLVED","normal","FIXED","Problems with ""sheet.addMergedRegion()"" in Excel 2003 SP3 if colFrom is greater than colTo","2007-11-12 14:24:21",,"POI Developers List",,,"All",,,2,"2007-11-07 07:16:56","other",,"P2","ciprian.mihalache","Ciprian Mihalache","Problems with ""sheet.addMergedRegion()"" in Excel 2003 SP3 if colFrom is greater than colTo"," ---",,"3.0-FINAL",0
43836,"POI","HSSF","dev","RESOLVED","normal","DUPLICATE","[PATCH] cant open Excel file with unicode NameRecord","2007-11-12 14:03:41",,"POI Developers List",,,"Other",,,3,"2007-11-11 08:51:15","Windows XP",,"P2","saisse","Yasuo Nakanishi","[PATCH] cant open Excel file with unicode NameRecord"," ---",,"3.0-FINAL",0
43837,"POI","HSSF","dev","RESOLVED","normal","FIXED","[PATCH] cant open Excel file with unicode NameRecord","2007-11-12 14:12:15",,"POI Developers List",,,"Other",,,5,"2007-11-11 08:53:14","Windows XP",,"P2","saisse","Yasuo Nakanishi","[PATCH] cant open Excel file with unicode NameRecord"," ---",,"3.0-FINAL",0
43877,"POI","HSSF","dev","RESOLVED","normal","FIXED","Cant open the saved XLS has 58 controls","2007-11-23 04:57:28",,"POI Developers List",,,"PC",,,22,"2007-11-15 16:51:34","Windows 2000",,"P2","tishikawa","Tadashi ISHIKAWA","Cant open the saved XLS has 58 controls"," ---",,"3.0-FINAL",0
43901,"POI","HSSF","dev","RESOLVED","major","FIXED","Last cell number in row is set incorrectly","2008-05-10 20:17:11",,"POI Developers List",,,"Other",,,13,"2007-11-19 04:12:37","other",,"P2","richard.evans","Richard Evans","Last cell number in row is set incorrectly"," ---",,"unspecified",0
43902,"POI","HSSF","dev","RESOLVED","normal","FIXED","HSSFSheet:autoSizeColumn doesn't consider merged regions","2008-01-09 03:15:21",,"POI Developers List",,,"PC",,,5,"2007-11-19 04:14:07","Windows XP",,"P2","andreas.radauer","Andreas Radauer","HSSFSheet:autoSizeColumn doesn't consider merged regions"," ---",,"3.0-FINAL",0
43905,"POI","HSSF","dev","RESOLVED","enhancement","WONTFIX","Have the HSSFSheet and HSSFRow implement the Iterator interface","2008-02-05 08:35:46",,"POI Developers List",,,"PC",,,6,"2007-11-19 09:41:51","Windows XP",,"P2","mail","Noel Markham","Have the HSSFSheet and HSSFRow implement the Iterator interface"," ---",,"3.0-FINAL",0
43937,"POI","HSSF","dev","RESOLVED","normal","FIXED","Need methods on HSSFSheet to determine if the sheet is hidden","2008-01-08 03:59:40",,"POI Developers List",,,"PC",,,9,"2007-11-22 06:32:29","Windows XP",,"P2","mail","Noel Markham","Need methods on HSSFSheet to determine if the sheet is hidden"," ---",,"3.0-FINAL",2
43949,"POI","HSSF","dev","RESOLVED","normal","WONTFIX","corrupted damaged xls file (corrupted, excel repairs it during opening)","2007-11-23 07:57:40",,"POI Developers List",,,"Other",,,4,"2007-11-23 07:17:43","other",,"P2","dersim","Nail A.","corrupted damaged xls file (corrupted, excel repairs it during opening)"," ---",,"3.0-FINAL",0
44007,"POI","HSSF","dev","RESOLVED","normal","FIXED","Data Validation could not be accomplished in POI 3.0","2007-12-03 06:17:17",,"POI Developers List",,,"All",,,2,"2007-12-03 00:44:02","Windows XP",,"P2","ragupathi.p","Ragupathi P","Data Validation could not be accomplished in POI 3.0"," ---",,"3.0-FINAL",0
44008,"POI","HSSF","dev","RESOLVED","normal","FIXED","Data Validation could not be accomplished in POI 3.0","2008-01-07 05:20:58",,"POI Developers List",,,"All",,,3,"2007-12-03 01:01:19","Windows XP",,"P2","ragupathi.p","Ragupathi P","Data Validation could not be accomplished in POI 3.0"," ---",,"3.0-FINAL",0
44070,"POI","HSSF","dev","RESOLVED","normal","FIXED","Comments will not shift","2008-01-07 06:52:45",,"POI Developers List",,,"PC",,,6,"2007-12-13 02:27:48","Windows XP",,"P2","sven","Sven Nissel","Comments will not shift"," ---",,"3.0-dev",0
44149,"POI","HSSF","dev","RESOLVED","major","INVALID","Unable to access cells using cell names like 'A3'","2007-12-28 21:16:39",,"POI Developers List",,,"All",,,2,"2007-12-28 02:00:05","Windows XP",,"P2","balavelocity","balamurugan","Unable to access cells using cell names like 'A3'"," ---",,"3.0-dev",0
44150,"POI","HSSF","dev","RESOLVED","major","WONTFIX","Unable to read Protected Workbooks","2007-12-28 21:18:54",,"POI Developers List",,,"All",,,2,"2007-12-28 02:03:25","Windows XP",,"P2","balavelocity","balamurugan","Unable to read Protected Workbooks"," ---",,"3.0-dev",0
44167,"POI","HSSF","dev","RESOLVED","normal","FIXED","ArrayIndexOutOfBoundsException when using Named Ranges","2008-01-08 03:42:39",,"POI Developers List",,,"All",,,8,"2008-01-04 05:08:16","All",,"P2","allerstorfer_martin","Martin Allerstorfer","ArrayIndexOutOfBoundsException when using Named Ranges"," ---",,"3.0-FINAL",0
